/beatles/The Beatles/Rubber_Soul/02_Norwegian_Wood_(This_Bird_Has_Flown).mp3::/beatles/the_beatles/Rubber_Soul/02_Norwegian_Wood_(This_Bird_Has_Flown).lab
/beatles/The Beatles/Rubber_Soul/13_If_I_Needed_Someone.mp3::/beatles/the_beatles/Rubber_Soul/13_If_I_Needed_Someone.lab
/beatles/The Beatles/Rubber_Soul/14_Run_For_Your_Life.mp3::/beatles/the_beatles/Rubber_Soul/14_Run_For_Your_Life.lab
/beatles/The Beatles/Rubber_Soul/06_The_Word.mp3::/beatles/the_beatles/Rubber_Soul/06_The_Word.lab
/beatles/The Beatles/Rubber_Soul/03_You_Won't_See_Me.mp3::/beatles/the_beatles/Rubber_Soul/03_You_Won't_See_Me.lab
/beatles/The Beatles/Rubber_Soul/09_Girl.mp3::/beatles/the_beatles/Rubber_Soul/09_Girl.lab
/beatles/The Beatles/Rubber_Soul/11_In_My_Life.mp3::/beatles/the_beatles/Rubber_Soul/11_In_My_Life.lab
/beatles/The Beatles/Rubber_Soul/04_Nowhere_Man.mp3::/beatles/the_beatles/Rubber_Soul/04_Nowhere_Man.lab
/beatles/The Beatles/Rubber_Soul/05_Think_For_Yourself.mp3::/beatles/the_beatles/Rubber_Soul/05_Think_For_Yourself.lab
/beatles/The Beatles/Rubber_Soul/07_Michelle.mp3::/beatles/the_beatles/Rubber_Soul/07_Michelle.lab
/beatles/The Beatles/Rubber_Soul/08_What_Goes_On.mp3::/beatles/the_beatles/Rubber_Soul/08_What_Goes_On.lab
/beatles/The Beatles/Revolver/02_Eleanor_Rigby.mp3::/beatles/the_beatles/Revolver/02_Eleanor_Rigby.lab
/beatles/The Beatles/Revolver/13_Got_To_Get_You_Into_My_Life.mp3::/beatles/the_beatles/Revolver/13_Got_To_Get_You_Into_My_Life.lab
/beatles/The Beatles/Revolver/04_Love_You_To.mp3::/beatles/the_beatles/Revolver/04_Love_You_To.lab
/beatles/The Beatles/Revolver/05_Here,_There_And_Everywhere.mp3::/beatles/the_beatles/Revolver/05_Here,_There_And_Everywhere.lab
/beatles/The Beatles/Revolver/14_Tomorrow_Never_Knows.mp3::/beatles/the_beatles/Revolver/14_Tomorrow_Never_Knows.lab
/beatles/The Beatles/Revolver/06_Yellow_Submarine.mp3::/beatles/the_beatles/Revolver/06_Yellow_Submarine.lab
/beatles/The Beatles/Revolver/07_She_Said_She_Said.mp3::/beatles/the_beatles/Revolver/07_She_Said_She_Said.lab
/beatles/The Beatles/Revolver/10_For_No_One.mp3::/beatles/the_beatles/Revolver/10_For_No_One.lab
/beatles/The Beatles/Revolver/09_And_Your_Bird_Can_Sing.mp3::/beatles/the_beatles/Revolver/09_And_Your_Bird_Can_Sing.lab
/beatles/The Beatles/Revolver/01_Taxman.mp3::/beatles/the_beatles/Revolver/01_Taxman.lab
/beatles/The Beatles/Revolver/08_Good_Day_Sunshine.mp3::/beatles/the_beatles/Revolver/08_Good_Day_Sunshine.lab
/beatles/The Beatles/Revolver/03_I'm_Only_Sleeping.mp3::/beatles/the_beatles/Revolver/03_I'm_Only_Sleeping.lab
/beatles/The Beatles/Revolver/11_Doctor_Robert.mp3::/beatles/the_beatles/Revolver/11_Doctor_Robert.lab
/beatles/The Beatles/Revolver/12_I_Want_To_Tell_You.mp3::/beatles/the_beatles/Revolver/12_I_Want_To_Tell_You.lab
/beatles/The Beatles/Magical_Mystery_Tour/02_The_Fool_On_The_Hill.mp3::/beatles/the_beatles/Magical_Mystery_Tour/02_The_Fool_On_The_Hill.lab
/beatles/The Beatles/Magical_Mystery_Tour/10_Baby_You're_A_Rich_Man.mp3::/beatles/the_beatles/Magical_Mystery_Tour/10_Baby_You're_A_Rich_Man.lab
/beatles/The Beatles/Magical_Mystery_Tour/11_All_You_Need_Is_Love.mp3::/beatles/the_beatles/Magical_Mystery_Tour/11_All_You_Need_Is_Love.lab
/beatles/The Beatles/Magical_Mystery_Tour/01_Magical_Mystery_Tour.mp3::/beatles/the_beatles/Magical_Mystery_Tour/01_Magical_Mystery_Tour.lab
/beatles/The Beatles/Magical_Mystery_Tour/09_Penny_Lane.mp3::/beatles/the_beatles/Magical_Mystery_Tour/09_Penny_Lane.lab
/beatles/The Beatles/Magical_Mystery_Tour/07_Hello_Goodbye.mp3::/beatles/the_beatles/Magical_Mystery_Tour/07_Hello_Goodbye.lab
/beatles/The Beatles/Magical_Mystery_Tour/03_Flying.mp3::/beatles/the_beatles/Magical_Mystery_Tour/03_Flying.lab
/beatles/The Beatles/Magical_Mystery_Tour/05_Your_Mother_Should_Know.mp3::/beatles/the_beatles/Magical_Mystery_Tour/05_Your_Mother_Should_Know.lab
/beatles/The Beatles/Magical_Mystery_Tour/04_Blue_Jay_Way.mp3::/beatles/the_beatles/Magical_Mystery_Tour/04_Blue_Jay_Way.lab
/beatles/The Beatles/Magical_Mystery_Tour/08_Strawberry_Fields_Forever.mp3::/beatles/the_beatles/Magical_Mystery_Tour/08_Strawberry_Fields_Forever.lab
/beatles/The Beatles/Magical_Mystery_Tour/06_I_Am_The_Walrus.mp3::/beatles/the_beatles/Magical_Mystery_Tour/06_I_Am_The_Walrus.lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/08_Within_You_Without_You.mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/08_Within_You_Without_You.lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/04_Getting_Better.mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/04_Getting_Better.lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/03_Lucy_In_The_Sky_With_Diamonds.mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/03_Lucy_In_The_Sky_With_Diamonds.lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/12_Sgt._Pepper's_Lonely_Hearts_Club_Band_(Reprise).mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/12_Sgt._Pepper's_Lonely_Hearts_Club_Band_(Reprise).lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/07_Being_For_The_Benefit_Of_Mr._Kite!.mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/07_Being_For_The_Benefit_Of_Mr._Kite!.lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/11_Good_Morning_Good_Morning.mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/11_Good_Morning_Good_Morning.lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/05_Fixing_A_Hole.mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/05_Fixing_A_Hole.lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/02_With_A_Little_Help_From_My_Friends.mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/02_With_A_Little_Help_From_My_Friends.lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/13_A_Day_In_The_Life.mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/13_A_Day_In_The_Life.lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/10_Lovely_Rita.mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/10_Lovely_Rita.lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/01_Sgt._Pepper's_Lonely_Hearts_Club_Band.mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/01_Sgt._Pepper's_Lonely_Hearts_Club_Band.lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/06_She's_Leaving_Home.mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/06_She's_Leaving_Home.lab
/beatles/The Beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/09_When_I'm_Sixty-Four.mp3::/beatles/the_beatles/Sgt._Pepper's_Lonely_Hearts_Club_Band/09_When_I'm_Sixty-Four.lab
